2.20512819290161,6,0
2.20512819290161,5,1.125
2.20512819290161,6,1.125
2.20512819290161,5,2.25
2.20512819290161,6,2.25
2.20512819290161,5,3.375
2.20512819290161,6,3.375
2.20512819290161,5,4.5
2.20512819290161,6,4.5
2.20512819290161,5,5.625
2.20512819290161,6,5.625
2.20512819290161,5,6.75
2.20512819290161,6,6.75
2.20512819290161,5,7.875
2.20512819290161,6,7.875
2.20512819290161,5,9
2.20512819290161,6,9
2.20512819290161,5,10.125
2.20512819290161,6,10.125
2.20512819290161,5,11.25
2.20512819290161,6,11.25
2.20512819290161,5,12.375
2.20512819290161,6,12.375
2.20512819290161,5,13.5
2.20512819290161,6,13.5
2.20512819290161,5,14.625
2.20512819290161,6,14.625
2.20512819290161,5,15.75
2.20512819290161,6,15.75
2.20512819290161,5,16.875
2.20512819290161,6,16.875
2.20512819290161,5,18
2.20512819290161,6,18
2.20512819290161,7,0
2.20512819290161,7,1.125
2.20512819290161,7,2.25
2.20512819290161,7,3.375
2.20512819290161,7,4.5
2.20512819290161,7,5.625
2.20512819290161,7,6.75
2.20512819290161,7,7.875
2.20512819290161,7,9
2.20512819290161,7,10.125
2.20512819290161,7,11.25
2.20512819290161,7,12.375
2.20512819290161,7,13.5
2.20512819290161,7,14.625
2.20512819290161,7,15.75
2.20512819290161,7,16.875
2.20512819290161,7,18
2.20512819290161,8,0
2.20512819290161,8,1.125
2.20512819290161,8,2.25
2.20512819290161,8,3.375
2.20512819290161,8,4.5
2.20512819290161,8,5.625
2.20512819290161,8,6.75
2.20512819290161,8,7.875
2.20512819290161,8,9
2.20512819290161,8,10.125
2.20512819290161,8,11.25
2.20512819290161,8,12.375
2.20512819290161,8,13.5
2.20512819290161,8,14.625
2.20512819290161,8,15.75
2.20512819290161,8,16.875
2.20512819290161,8,18
2.20512819290161,9,0
2.20512819290161,9,1.125
2.20512819290161,9,2.25
2.20512819290161,9,3.375
2.20512819290161,9,4.5
2.20512819290161,9,5.625
2.20512819290161,9,6.75
2.20512819290161,9,7.875
2.20512819290161,9,9
2.20512819290161,9,10.125
2.20512819290161,9,11.25
2.20512819290161,9,12.375
2.20512819290161,9,13.5
2.20512819290161,9,14.625
2.20512819290161,9,15.75
2.20512819290161,9,16.875
2.20512819290161,9,18
2.20512819290161,10,0
2.20512819290161,10,1.125
2.20512819290161,10,2.25
2.20512819290161,10,3.375
2.20512819290161,10,4.5
2.20512819290161,10,5.625
2.20512819290161,10,6.75
2.20512819290161,10,7.875
2.20512819290161,10,9
2.20512819290161,10,10.125
2.20512819290161,10,11.25
2.20512819290161,10,12.375
2.20512819290161,10,13.5
2.20512819290161,10,14.625
2.20512819290161,10,15.75
2.20512819290161,10,16.875
2.20512819290161,10,18
2.20512819290161,11,0
2.20512819290161,11,1.125
2.20512819290161,11,2.25
2.20512819290161,11,3.375
2.20512819290161,11,4.5
2.20512819290161,11,5.625
2.20512819290161,11,6.75
2.20512819290161,11,7.875
2.20512819290161,11,9
2.20512819290161,11,10.125
2.20512819290161,11,11.25
2.20512819290161,11,12.375
2.20512819290161,11,13.5
2.20512819290161,11,14.625
2.20512819290161,11,15.75
2.20512819290161,11,16.875
2.20512819290161,11,18
3.30769228935242,5,0
3.30769228935242,6,0
3.30769228935242,5,1.125
3.30769228935242,6,1.125
3.30769228935242,5,2.25
3.30769228935242,6,2.25
3.30769228935242,5,3.375
3.30769228935242,6,3.375
3.30769228935242,5,4.5
3.30769228935242,6,4.5
3.30769228935242,5,5.625
3.30769228935242,6,5.625
3.30769228935242,5,6.75
3.30769228935242,6,6.75
3.30769228935242,5,7.875
3.30769228935242,6,7.875
3.30769228935242,5,9
3.30769228935242,6,9
3.30769228935242,5,10.125
3.30769228935242,6,10.125
3.30769228935242,5,11.25
3.30769228935242,6,11.25
3.30769228935242,5,12.375
3.30769228935242,6,12.375
3.30769228935242,5,13.5
3.30769228935242,6,13.5
3.30769228935242,5,14.625
3.30769228935242,6,14.625
3.30769228935242,5,15.75
3.30769228935242,6,15.75
3.30769228935242,5,16.875
3.30769228935242,6,16.875
3.30769228935242,5,18
3.30769228935242,6,18
3.30769228935242,7,0
3.30769228935242,7,1.125
3.30769228935242,7,2.25
3.30769228935242,7,3.375
3.30769228935242,7,4.5
3.30769228935242,7,5.625
3.30769228935242,7,6.75
3.30769228935242,7,7.875
3.30769228935242,7,9
3.30769228935242,7,10.125
3.30769228935242,7,11.25
3.30769228935242,7,12.375
3.30769228935242,7,13.5
3.30769228935242,7,14.625
3.30769228935242,7,15.75
3.30769228935242,7,16.875
3.30769228935242,7,18
3.30769228935242,8,0
3.30769228935242,8,1.125
3.30769228935242,8,2.25
3.30769228935242,8,3.375
3.30769228935242,8,4.5
3.30769228935242,8,5.625
3.30769228935242,8,6.75
3.30769228935242,8,7.875
3.30769228935242,8,9
3.30769228935242,8,10.125
3.30769228935242,8,11.25
3.30769228935242,8,12.375
3.30769228935242,8,13.5
3.30769228935242,8,14.625
3.30769228935242,8,15.75
3.30769228935242,8,16.875
3.30769228935242,8,18
3.30769228935242,9,0
3.30769228935242,9,1.125
3.30769228935242,9,2.25
3.30769228935242,9,3.375
3.30769228935242,9,4.5
3.30769228935242,9,5.625
3.30769228935242,9,6.75
3.30769228935242,9,7.875
3.30769228935242,9,9
3.30769228935242,9,10.125
3.30769228935242,9,11.25
3.30769228935242,9,12.375
3.30769228935242,9,13.5
3.30769228935242,9,14.625
3.30769228935242,9,15.75
3.30769228935242,9,16.875
3.30769228935242,9,18
3.30769228935242,10,0
3.30769228935242,10,1.125
3.30769228935242,10,2.25
3.30769228935242,10,3.375
3.30769228935242,10,4.5
3.30769228935242,10,5.625
3.30769228935242,10,6.75
3.30769228935242,10,7.875
3.30769228935242,10,9
3.30769228935242,10,10.125
3.30769228935242,10,11.25
3.30769228935242,10,12.375
3.30769228935242,10,13.5
3.30769228935242,10,14.625
3.30769228935242,10,15.75
3.30769228935242,10,16.875
3.30769228935242,10,18
3.30769228935242,11,0
3.30769228935242,11,1.125
3.30769228935242,11,2.25
3.30769228935242,11,3.375
3.30769228935242,11,4.5
3.30769228935242,11,5.625
3.30769228935242,11,6.75
3.30769228935242,11,7.875
3.30769228935242,11,9
3.30769228935242,11,10.125
3.30769228935242,11,11.25
3.30769228935242,11,12.375
3.30769228935242,11,13.5
3.30769228935242,11,14.625
3.30769228935242,11,15.75
3.30769228935242,11,16.875
3.30769228935242,11,18
4.41025638580322,5,0
4.41025638580322,6,0
4.41025638580322,5,1.125
4.41025638580322,6,1.125
4.41025638580322,5,2.25
4.41025638580322,6,2.25
4.41025638580322,5,3.375
4.41025638580322,6,3.375
4.41025638580322,5,4.5
4.41025638580322,6,4.5
4.41025638580322,5,5.625
4.41025638580322,6,5.625
4.41025638580322,5,6.75
4.41025638580322,6,6.75
4.41025638580322,5,7.875
4.41025638580322,6,7.875
4.41025638580322,5,9
4.41025638580322,6,9
4.41025638580322,5,10.125
4.41025638580322,6,10.125
4.41025638580322,5,11.25
4.41025638580322,6,11.25
4.41025638580322,5,12.375
4.41025638580322,6,12.375
4.41025638580322,5,13.5
4.41025638580322,6,13.5
4.41025638580322,5,14.625
4.41025638580322,6,14.625
4.41025638580322,5,15.75
4.41025638580322,6,15.75
4.41025638580322,5,16.875
4.41025638580322,6,16.875
4.41025638580322,5,18
4.41025638580322,6,18
4.41025638580322,7,0
4.41025638580322,7,1.125
4.41025638580322,7,2.25
4.41025638580322,7,3.375
4.41025638580322,7,4.5
4.41025638580322,7,5.625
4.41025638580322,7,6.75
4.41025638580322,7,7.875
4.41025638580322,7,9
4.41025638580322,7,10.125
4.41025638580322,7,11.25
4.41025638580322,7,12.375
4.41025638580322,7,13.5
4.41025638580322,7,14.625
4.41025638580322,7,15.75
4.41025638580322,7,16.875
4.41025638580322,7,18
4.41025638580322,8,0
4.41025638580322,8,1.125
4.41025638580322,8,2.25
4.41025638580322,8,3.375
4.41025638580322,8,4.5
4.41025638580322,8,5.625
4.41025638580322,8,6.75
4.41025638580322,8,7.875
4.41025638580322,8,9
4.41025638580322,8,10.125
4.41025638580322,8,11.25
4.41025638580322,8,12.375
4.41025638580322,8,13.5
4.41025638580322,8,14.625
4.41025638580322,8,15.75
4.41025638580322,8,16.875
4.41025638580322,8,18
4.41025638580322,9,0
4.41025638580322,9,1.125
4.41025638580322,9,2.25
4.41025638580322,9,3.375
4.41025638580322,9,4.5
4.41025638580322,9,5.625
4.41025638580322,9,6.75
4.41025638580322,9,7.875
4.41025638580322,9,9
4.41025638580322,9,10.125
4.41025638580322,9,11.25
4.41025638580322,9,12.375
4.41025638580322,9,13.5
4.41025638580322,9,14.625
4.41025638580322,9,15.75
4.41025638580322,9,16.875
4.41025638580322,9,18
4.41025638580322,10,0
4.41025638580322,10,1.125
4.41025638580322,10,2.25
4.41025638580322,10,3.375
4.41025638580322,10,4.5
4.41025638580322,10,5.625
4.41025638580322,10,6.75
4.41025638580322,10,7.875
4.41025638580322,10,9
4.41025638580322,10,10.125
4.41025638580322,10,11.25
4.41025638580322,10,12.375
4.41025638580322,10,13.5
4.41025638580322,10,14.625
4.41025638580322,10,15.75
4.41025638580322,10,16.875
4.41025638580322,10,18
4.41025638580322,11,0
4.41025638580322,11,1.125
4.41025638580322,11,2.25
4.41025638580322,11,3.375
4.41025638580322,11,4.5
4.41025638580322,11,5.625
4.41025638580322,11,6.75
4.41025638580322,11,7.875
4.41025638580322,11,9
4.41025638580322,11,10.125
4.41025638580322,11,11.25
4.41025638580322,11,12.375
4.41025638580322,11,13.5
4.41025638580322,11,14.625
4.41025638580322,11,15.75
4.41025638580322,11,16.875
4.41025638580322,11,18
5.51282072067261,5,0
5.51282072067261,6,0
5.51282072067261,5,1.125
5.51282072067261,6,1.125
5.51282072067261,5,2.25
5.51282072067261,6,2.25
5.51282072067261,5,3.375
5.51282072067261,6,3.375
5.51282072067261,5,4.5
5.51282072067261,6,4.5
5.51282072067261,5,5.625
5.51282072067261,6,5.625
5.51282072067261,5,6.75
5.51282072067261,6,6.75
5.51282072067261,5,7.875
5.51282072067261,6,7.875
5.51282072067261,5,9
5.51282072067261,6,9
5.51282072067261,5,10.125
5.51282072067261,6,10.125
5.51282072067261,5,11.25
5.51282072067261,6,11.25
5.51282072067261,5,12.375
5.51282072067261,6,12.375
5.51282072067261,5,13.5
5.51282072067261,6,13.5
5.51282072067261,5,14.625
5.51282072067261,6,14.625
5.51282072067261,5,15.75
5.51282072067261,6,15.75
5.51282072067261,5,16.875
5.51282072067261,6,16.875
5.51282072067261,5,18
5.51282072067261,6,18
5.51282072067261,7,0
5.51282072067261,7,1.125
5.51282072067261,7,2.25
5.51282072067261,7,3.375
5.51282072067261,7,4.5
5.51282072067261,7,5.625
5.51282072067261,7,6.75
5.51282072067261,7,7.875
5.51282072067261,7,9
5.51282072067261,7,10.125
5.51282072067261,7,11.25
5.51282072067261,7,12.375
5.51282072067261,7,13.5
5.51282072067261,7,14.625
5.51282072067261,7,15.75
5.51282072067261,7,16.875
5.51282072067261,7,18
5.51282072067261,8,0
5.51282072067261,8,1.125
5.51282072067261,8,2.25
5.51282072067261,8,3.375
5.51282072067261,8,4.5
5.51282072067261,8,5.625
5.51282072067261,8,6.75
5.51282072067261,8,7.875
5.51282072067261,8,9
5.51282072067261,8,10.125
5.51282072067261,8,11.25
5.51282072067261,8,12.375
5.51282072067261,8,13.5
5.51282072067261,8,14.625
5.51282072067261,8,15.75
5.51282072067261,8,16.875
5.51282072067261,8,18
5.51282072067261,9,0
5.51282072067261,9,1.125
5.51282072067261,9,2.25
5.51282072067261,9,3.375
5.51282072067261,9,4.5
5.51282072067261,9,5.625
5.51282072067261,9,6.75
5.51282072067261,9,7.875
5.51282072067261,9,9
5.51282072067261,9,10.125
5.51282072067261,9,11.25
5.51282072067261,9,12.375
5.51282072067261,9,13.5
5.51282072067261,9,14.625
5.51282072067261,9,15.75
5.51282072067261,9,16.875
5.51282072067261,9,18
5.51282072067261,10,0
5.51282072067261,10,1.125
5.51282072067261,10,2.25
5.51282072067261,10,3.375
5.51282072067261,10,4.5
5.51282072067261,10,5.625
5.51282072067261,10,6.75
5.51282072067261,10,7.875
5.51282072067261,10,9
5.51282072067261,10,10.125
5.51282072067261,10,11.25
5.51282072067261,10,12.375
5.51282072067261,10,13.5
5.51282072067261,10,14.625
5.51282072067261,10,15.75
5.51282072067261,10,16.875
5.51282072067261,10,18
5.51282072067261,11,0
5.51282072067261,11,1.125
5.51282072067261,11,2.25
5.51282072067261,11,3.375
5.51282072067261,11,4.5
5.51282072067261,11,5.625
5.51282072067261,11,6.75
5.51282072067261,11,7.875
5.51282072067261,11,9
5.51282072067261,11,10.125
5.51282072067261,11,11.25
5.51282072067261,11,12.375
5.51282072067261,11,13.5
5.51282072067261,11,14.625
5.51282072067261,11,15.75
5.51282072067261,11,16.875
5.51282072067261,11,18
6.61538457870483,5,0
6.61538457870483,6,0
6.61538457870483,5,1.125
6.61538457870483,6,1.125
6.61538457870483,5,2.25
6.61538457870483,6,2.25
6.61538457870483,5,3.375
6.61538457870483,6,3.375
6.61538457870483,5,4.5
6.61538457870483,6,4.5
6.61538457870483,5,5.625
6.61538457870483,6,5.625
6.61538457870483,5,6.75
6.61538457870483,6,6.75
6.61538457870483,5,7.875
6.61538457870483,6,7.875
6.61538457870483,5,9
6.61538457870483,6,9
6.61538457870483,5,10.125
6.61538457870483,6,10.125
6.61538457870483,5,11.25
6.61538457870483,6,11.25
6.61538457870483,5,12.375
6.61538457870483,6,12.375
6.61538457870483,5,13.5
6.61538457870483,6,13.5
6.61538457870483,5,14.625
6.61538457870483,6,14.625
6.61538457870483,5,15.75
6.61538457870483,6,15.75
6.61538457870483,5,16.875
6.61538457870483,6,16.875
6.61538457870483,5,18
6.61538457870483,6,18
6.61538457870483,7,0
6.61538457870483,7,1.125
6.61538457870483,7,2.25
6.61538457870483,7,3.375
6.61538457870483,7,4.5
6.61538457870483,7,5.625
6.61538457870483,7,6.75
6.61538457870483,7,7.875
6.61538457870483,7,9
6.61538457870483,7,10.125
6.61538457870483,7,11.25
6.61538457870483,7,12.375
6.61538457870483,7,13.5
6.61538457870483,7,14.625
6.61538457870483,7,15.75
6.61538457870483,7,16.875
6.61538457870483,7,18
6.61538457870483,8,0
6.61538457870483,8,1.125
6.61538457870483,8,2.25
6.61538457870483,8,3.375
6.61538457870483,8,4.5
6.61538457870483,8,5.625
6.61538457870483,8,6.75
6.61538457870483,8,7.875
6.61538457870483,8,9
6.61538457870483,8,10.125
6.61538457870483,8,11.25
6.61538457870483,8,12.375
6.61538457870483,8,13.5
6.61538457870483,8,14.625
6.61538457870483,8,15.75
6.61538457870483,8,16.875
6.61538457870483,8,18
6.61538457870483,9,0
6.61538457870483,9,1.125
6.61538457870483,9,2.25
6.61538457870483,9,3.375
6.61538457870483,9,4.5
6.61538457870483,9,5.625
6.61538457870483,9,6.75
6.61538457870483,9,7.875
6.61538457870483,9,9
6.61538457870483,9,10.125
6.61538457870483,9,11.25
6.61538457870483,9,12.375
6.61538457870483,9,13.5
6.61538457870483,9,14.625
6.61538457870483,9,15.75
6.61538457870483,9,16.875
6.61538457870483,9,18
6.61538457870483,10,0
6.61538457870483,10,1.125
6.61538457870483,10,2.25
6.61538457870483,10,3.375
6.61538457870483,10,4.5
6.61538457870483,10,5.625
6.61538457870483,10,6.75
6.61538457870483,10,7.875
6.61538457870483,10,9
6.61538457870483,10,10.125
6.61538457870483,10,11.25
6.61538457870483,10,12.375
6.61538457870483,10,13.5
6.61538457870483,10,14.625
6.61538457870483,10,15.75
6.61538457870483,10,16.875
6.61538457870483,10,18
6.61538457870483,11,0
6.61538457870483,11,1.125
6.61538457870483,11,2.25
6.61538457870483,11,3.375
6.61538457870483,11,4.5
6.61538457870483,11,5.625
6.61538457870483,11,6.75
6.61538457870483,11,7.875
6.61538457870483,11,9
6.61538457870483,11,10.125
6.61538457870483,11,11.25
6.61538457870483,11,12.375
6.61538457870483,11,13.5
6.61538457870483,11,14.625
6.61538457870483,11,15.75
6.61538457870483,11,16.875
6.61538457870483,11,18
7.71794891357422,5,0
7.71794891357422,6,0
7.71794891357422,5,1.125
7.71794891357422,6,1.125
7.71794891357422,5,2.25
7.71794891357422,6,2.25
7.71794891357422,5,3.375
7.71794891357422,6,3.375
7.71794891357422,5,4.5
7.71794891357422,6,4.5
7.71794891357422,5,5.625
7.71794891357422,6,5.625
7.71794891357422,5,6.75
7.71794891357422,6,6.75
7.71794891357422,5,7.875
7.71794891357422,6,7.875
7.71794891357422,5,9
7.71794891357422,6,9
7.71794891357422,5,10.125
7.71794891357422,6,10.125
7.71794891357422,5,11.25
7.71794891357422,6,11.25
7.71794891357422,5,12.375
7.71794891357422,6,12.375
7.71794891357422,5,13.5
7.71794891357422,6,13.5
7.71794891357422,5,14.625
7.71794891357422,6,14.625
7.71794891357422,5,15.75
7.71794891357422,6,15.75
7.71794891357422,5,16.875
7.71794891357422,6,16.875
7.71794891357422,5,18
7.71794891357422,6,18
7.71794891357422,7,0
7.71794891357422,7,1.125
7.71794891357422,7,2.25
7.71794891357422,7,3.375
7.71794891357422,7,4.5
7.71794891357422,7,5.625
7.71794891357422,7,6.75
7.71794891357422,7,7.875
7.71794891357422,7,9
7.71794891357422,7,10.125
7.71794891357422,7,11.25
7.71794891357422,7,12.375
7.71794891357422,7,13.5
7.71794891357422,7,14.625
7.71794891357422,7,15.75
7.71794891357422,7,16.875
7.71794891357422,7,18
7.71794891357422,8,0
7.71794891357422,8,1.125
7.71794891357422,8,2.25
7.71794891357422,8,3.375
7.71794891357422,8,4.5
7.71794891357422,8,5.625
7.71794891357422,8,6.75
7.71794891357422,8,7.875
7.71794891357422,8,9
7.71794891357422,8,10.125
7.71794891357422,8,11.25
7.71794891357422,8,12.375
7.71794891357422,8,13.5
7.71794891357422,8,14.625
7.71794891357422,8,15.75
7.71794891357422,8,16.875
7.71794891357422,8,18
7.71794891357422,9,0
7.71794891357422,9,1.125
7.71794891357422,9,2.25
7.71794891357422,9,3.375
7.71794891357422,9,4.5
7.71794891357422,9,5.625
7.71794891357422,9,6.75
7.71794891357422,9,7.875
7.71794891357422,9,9
7.71794891357422,9,10.125
7.71794891357422,9,11.25
7.71794891357422,9,12.375
7.71794891357422,9,13.5
7.71794891357422,9,14.625
7.71794891357422,9,15.75
7.71794891357422,9,16.875
7.71794891357422,9,18
7.71794891357422,10,0
7.71794891357422,10,1.125
7.71794891357422,10,2.25
7.71794891357422,10,3.375
7.71794891357422,10,4.5
7.71794891357422,10,5.625
7.71794891357422,10,6.75
7.71794891357422,10,7.875
7.71794891357422,10,9
7.71794891357422,10,10.125
7.71794891357422,10,11.25
7.71794891357422,10,12.375
7.71794891357422,10,13.5
7.71794891357422,10,14.625
7.71794891357422,10,15.75
7.71794891357422,10,16.875
7.71794891357422,10,18
7.71794891357422,11,0
7.71794891357422,11,1.125
7.71794891357422,11,2.25
7.71794891357422,11,3.375
7.71794891357422,11,4.5
7.71794891357422,11,5.625
7.71794891357422,11,6.75
7.71794891357422,11,7.875
7.71794891357422,11,9
7.71794891357422,11,10.125
7.71794891357422,11,11.25
7.71794891357422,11,12.375
7.71794891357422,11,13.5
7.71794891357422,11,14.625
7.71794891357422,11,15.75
7.71794891357422,11,16.875
7.71794891357422,11,18
8.82051277160645,5,0
8.82051277160645,6,0
8.82051277160645,5,1.125
8.82051277160645,6,1.125
8.82051277160645,5,2.25
8.82051277160645,6,2.25
8.82051277160645,5,3.375
8.82051277160645,6,3.375
8.82051277160645,5,4.5
8.82051277160645,6,4.5
8.82051277160645,5,5.625
8.82051277160645,6,5.625
8.82051277160645,5,6.75
8.82051277160645,6,6.75
8.82051277160645,5,7.875
8.82051277160645,6,7.875
8.82051277160645,5,9
8.82051277160645,6,9
8.82051277160645,5,10.125
8.82051277160645,6,10.125
8.82051277160645,5,11.25
8.82051277160645,6,11.25
8.82051277160645,5,12.375
8.82051277160645,6,12.375
8.82051277160645,5,13.5
8.82051277160645,6,13.5
8.82051277160645,5,14.625
8.82051277160645,6,14.625
8.82051277160645,5,15.75
8.82051277160645,6,15.75
8.82051277160645,5,16.875
8.82051277160645,6,16.875
8.82051277160645,5,18
8.82051277160645,6,18
8.82051277160645,7,0
8.82051277160645,7,1.125
8.82051277160645,7,2.25
8.82051277160645,7,3.375
8.82051277160645,7,4.5
8.82051277160645,7,5.625
8.82051277160645,7,6.75
8.82051277160645,7,7.875
8.82051277160645,7,9
8.82051277160645,7,10.125
8.82051277160645,7,11.25
8.82051277160645,7,12.375
8.82051277160645,7,13.5
8.82051277160645,7,14.625
8.82051277160645,7,15.75
8.82051277160645,7,16.875
8.82051277160645,7,18
8.82051277160645,8,0
8.82051277160645,8,1.125
8.82051277160645,8,2.25
8.82051277160645,8,3.375
8.82051277160645,8,4.5
8.82051277160645,8,5.625
8.82051277160645,8,6.75
8.82051277160645,8,7.875
8.82051277160645,8,9
8.82051277160645,8,10.125
8.82051277160645,8,11.25
8.82051277160645,8,12.375
8.82051277160645,8,13.5
8.82051277160645,8,14.625
8.82051277160645,8,15.75
8.82051277160645,8,16.875
8.82051277160645,8,18
8.82051277160645,9,0
8.82051277160645,9,1.125
8.82051277160645,9,2.25
8.82051277160645,9,3.375
8.82051277160645,9,4.5
8.82051277160645,9,5.625
8.82051277160645,9,6.75
8.82051277160645,9,7.875
8.82051277160645,9,9
8.82051277160645,9,10.125
8.82051277160645,9,11.25
8.82051277160645,9,12.375
8.82051277160645,9,13.5
8.82051277160645,9,14.625
8.82051277160645,9,15.75
8.82051277160645,9,16.875
8.82051277160645,9,18
8.82051277160645,10,0
8.82051277160645,10,1.125
8.82051277160645,10,2.25
8.82051277160645,10,3.375
8.82051277160645,10,4.5
8.82051277160645,10,5.625
8.82051277160645,10,6.75
8.82051277160645,10,7.875
8.82051277160645,10,9
8.82051277160645,10,10.125
8.82051277160645,10,11.25
8.82051277160645,10,12.375
8.82051277160645,10,13.5
8.82051277160645,10,14.625
8.82051277160645,10,15.75
8.82051277160645,10,16.875
8.82051277160645,10,18
8.82051277160645,11,0
8.82051277160645,11,1.125
8.82051277160645,11,2.25
8.82051277160645,11,3.375
8.82051277160645,11,4.5
8.82051277160645,11,5.625
8.82051277160645,11,6.75
8.82051277160645,11,7.875
8.82051277160645,11,9
8.82051277160645,11,10.125
8.82051277160645,11,11.25
8.82051277160645,11,12.375
8.82051277160645,11,13.5
8.82051277160645,11,14.625
8.82051277160645,11,15.75
8.82051277160645,11,16.875
8.82051277160645,11,18
9.92307662963867,5,0
9.92307662963867,6,0
9.92307662963867,5,1.125
9.92307662963867,6,1.125
9.92307662963867,5,2.25
9.92307662963867,6,2.25
9.92307662963867,5,3.375
